raceday,locality,raceName,deelnemer,driver,constructor,driverpunten,turbopunten,inhaalpunten,totaalpunten,positie,afwijking_positie,afwijking_positie_real,turbodriver,inhaalkoning
6,Montmeló,Spanish Grand Prix,Dylan,Albon,Williams,0,0,0,0,18,NA,NA,FALSE,TRUE
6,Montmeló,Spanish Grand Prix,Bram,Norris,McLaren,7,0,0,7,8,3,-3,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Bram,Vettel,Aston Martin,7,0,0,7,11,3,3,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Bram,Magnussen,Haas,1,0,0,1,17,9,-9,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Bram,Gasly,AlphaTauri,3,3,0,6,13,7,-7,TRUE,FALSE
6,Montmeló,Spanish Grand Prix,Bram,Tsunoda,AlphaTauri,0,0,5,5,10,NA,NA,FALSE,TRUE
6,Montmeló,Spanish Grand Prix,Filip,Norris,McLaren,9,0,0,9,8,1,-1,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Filip,Vettel,Aston Martin,7,0,0,7,11,3,-3,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Filip,Magnussen,Haas,2,2,0,4,17,8,-8,TRUE,FALSE
6,Montmeló,Spanish Grand Prix,Filip,Gasly,AlphaTauri,7,0,0,7,13,3,-3,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Filip,Albon,Williams,0,0,0,0,18,NA,NA,FALSE,TRUE
6,Montmeló,Spanish Grand Prix,Ines,Norris,McLaren,8,0,0,8,8,2,-2,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Ines,Vettel,Aston Martin,8,8,0,16,11,2,-2,TRUE,FALSE
6,Montmeló,Spanish Grand Prix,Ines,Magnussen,Haas,4,0,0,4,17,6,-6,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Ines,Gasly,AlphaTauri,7,0,0,7,13,3,-3,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Ines,Alonso,Alpine,0,0,10,10,9,NA,NA,FALSE,TRUE
6,Montmeló,Spanish Grand Prix,Robbert,Norris,McLaren,7,7,0,14,8,3,-3,TRUE,FALSE
6,Montmeló,Spanish Grand Prix,Robbert,Vettel,Aston Martin,7,0,0,7,11,3,-3,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Robbert,Magnussen,Haas,2,0,0,2,17,8,-8,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Robbert,Gasly,AlphaTauri,8,0,0,8,13,2,-2,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Robbert,Norris,McLaren,0,0,6,6,8,NA,NA,TRUE,TRUE
6,Montmeló,Spanish Grand Prix,Matthias,Norris,McLaren,10,0,0,10,8,0,0,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Matthias,Vettel,Aston Martin,10,0,0,10,11,0,0,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Matthias,Magnussen,Haas,7,7,0,14,17,3,-3,TRUE,FALSE
6,Montmeló,Spanish Grand Prix,Matthias,Gasly,AlphaTauri,6,0,0,6,13,4,-4,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Matthias,Bottas,Alfa Romeo,0,0,0,0,6,NA,NA,FALSE,TRUE
6,Montmeló,Spanish Grand Prix,Mattijs,Norris,McLaren,8,0,0,8,8,2,-2,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Mattijs,Vettel,Aston Martin,7,7,0,14,11,3,-3,TRUE,FALSE
6,Montmeló,Spanish Grand Prix,Mattijs,Magnussen,Haas,0,0,0,0,17,10,-10,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Mattijs,Gasly,AlphaTauri,9,0,0,9,13,1,1,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Mattijs,Alonso,Alpine,0,0,10,10,9,NA,NA,FALSE,TRUE
6,Montmeló,Spanish Grand Prix,Eva,Norris,McLaren,9,0,0,9,8,1,-1,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Eva,Vettel,Aston Martin,9,9,0,18,11,1,1,TRUE,FALSE
6,Montmeló,Spanish Grand Prix,Eva,Magnussen,Haas,5,0,0,5,17,5,-5,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Eva,Gasly,AlphaTauri,10,0,0,10,13,0,0,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Eva,Ocon,Alpine,0,0,9,9,7,NA,NA,FALSE,TRUE
6,Montmeló,Spanish Grand Prix,Ester,Norris,McLaren,8,0,0,8,8,2,-2,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Ester,Vettel,Aston Martin,10,0,0,10,11,0,0,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Ester,Magnussen,Haas,3,3,0,6,17,7,-7,TRUE,FALSE
6,Montmeló,Spanish Grand Prix,Ester,Gasly,AlphaTauri,9,0,0,9,13,1,-1,FALSE,FALSE
6,Montmeló,Spanish Grand Prix,Ester,Stroll,Aston Martin,0,0,3,3,15,NA,NA,FALSE,TRUE
7,Monte-Carlo,Monaco Grand Prix,Bram,Bottas,Alfa Romeo,7,0,0,7,9,3,-3,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Bram,Leclerc,Ferrari,9,0,0,9,4,1,1,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Bram,Tsunoda,AlphaTauri,7,7,0,14,17,3,-3,TRUE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Bram,Ricciardo,McLaren,5,0,0,5,13,5,-5,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Bram,Albon,Williams,0,0,0,0,18,NA,NA,FALSE,TRUE
7,Monte-Carlo,Monaco Grand Prix,Dylan,Bottas,Alfa Romeo,9,0,0,9,9,1,1,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Dylan,Leclerc,Ferrari,7,7,0,14,4,3,-3,TRUE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Dylan,Tsunoda,AlphaTauri,8,0,0,8,17,2,-2,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Dylan,Ricciardo,McLaren,9,0,0,9,13,1,-1,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Dylan,Hamilton,Mercedes,0,0,0,0,8,NA,NA,FALSE,TRUE
7,Monte-Carlo,Monaco Grand Prix,Robbert,Bottas,Alfa Romeo,8,0,0,8,9,2,-2,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Robbert,Leclerc,Ferrari,8,8,0,16,4,2,-2,TRUE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Robbert,Tsunoda,AlphaTauri,3,0,0,3,17,7,-7,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Robbert,Ricciardo,McLaren,9,0,0,9,13,1,-1,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Robbert,Perez,Red Bull,0,0,5,5,1,NA,NA,FALSE,TRUE
7,Monte-Carlo,Monaco Grand Prix,Filip,Bottas,Alfa Romeo,8,8,0,16,9,2,-2,TRUE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Filip,Leclerc,Ferrari,9,0,0,9,4,1,-1,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Filip,Tsunoda,AlphaTauri,4,0,0,4,17,6,-6,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Filip,Ricciardo,McLaren,10,0,0,10,13,0,0,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Filip,Russell,Mercedes,0,0,3,3,5,NA,NA,FALSE,TRUE
7,Monte-Carlo,Monaco Grand Prix,Matthias,Bottas,Alfa Romeo,9,0,0,9,9,1,-1,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Matthias,Leclerc,Ferrari,8,8,0,16,4,2,-2,TRUE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Matthias,Tsunoda,AlphaTauri,6,0,0,6,17,4,-4,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Matthias,Ricciardo,McLaren,6,0,0,6,13,4,-4,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Matthias,Albon,Williams,0,0,0,0,18,NA,NA,FALSE,TRUE
7,Monte-Carlo,Monaco Grand Prix,Ines,Bottas,Alfa Romeo,10,0,0,10,9,0,0,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Ines,Leclerc,Ferrari,8,8,0,16,4,2,-2,TRUE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Ines,Tsunoda,AlphaTauri,6,0,0,6,17,4,-4,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Ines,Ricciardo,McLaren,7,0,0,7,13,3,-3,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Ines,Ocon,Alpine,0,0,0,0,12,NA,NA,FALSE,TRUE
7,Monte-Carlo,Monaco Grand Prix,Eva,Bottas,Alfa Romeo,8,8,0,16,9,2,-2,TRUE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Eva,Leclerc,Ferrari,8,0,0,8,4,2,-2,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Eva,Tsunoda,AlphaTauri,4,0,0,4,17,6,-6,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Eva,Ricciardo,McLaren,9,0,0,9,13,1,1,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Eva,Alonso,Alpine,0,0,0,0,7,NA,NA,FALSE,TRUE
7,Monte-Carlo,Monaco Grand Prix,Mattijs,Bottas,Alfa Romeo,8,0,0,8,9,2,2,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Mattijs,Leclerc,Ferrari,7,7,0,14,4,3,-3,TRUE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Mattijs,Tsunoda,AlphaTauri,8,0,0,8,17,2,-2,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Mattijs,Ricciardo,McLaren,10,0,0,10,13,0,0,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Mattijs,Hamilton,Mercedes,0,0,0,0,8,NA,NA,FALSE,TRUE
7,Monte-Carlo,Monaco Grand Prix,Ester,Bottas,Alfa Romeo,7,7,0,14,9,3,-3,TRUE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Ester,Leclerc,Ferrari,8,0,0,8,4,2,-2,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Ester,Tsunoda,AlphaTauri,3,0,0,3,17,7,-7,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Ester,Ricciardo,McLaren,10,0,0,10,13,0,0,FALSE,FALSE
7,Monte-Carlo,Monaco Grand Prix,Ester,Albon,Williams,0,0,0,0,18,NA,NA,FALSE,TRUE
8,Baku,Azerbaijan Grand Prix,Bram,Latifi,Williams,9,0,0,9,15,1,-1,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Bram,Stroll,Aston Martin,5,0,0,5,16,5,-5,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Bram,Verstappen,Red Bull,0,0,0,0,1,18,18,TRUE,FALSE
8,Baku,Azerbaijan Grand Prix,Bram,Perez,Red Bull,10,0,0,10,2,0,0,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Bram,Ocon,Alpine,0,0,3,3,10,NA,NA,FALSE,TRUE
8,Baku,Azerbaijan Grand Prix,Dylan,Latifi,Williams,6,0,0,6,15,4,4,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Dylan,Stroll,Aston Martin,8,0,0,8,16,2,-2,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Dylan,Verstappen,Red Bull,9,9,0,18,1,1,1,TRUE,FALSE
8,Baku,Azerbaijan Grand Prix,Dylan,Perez,Red Bull,9,0,0,9,2,1,1,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Dylan,Albon,Williams,0,0,9,9,12,NA,NA,FALSE,TRUE
8,Baku,Azerbaijan Grand Prix,Eva,Latifi,Williams,7,0,0,7,15,3,3,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Eva,Stroll,Aston Martin,3,0,0,3,16,7,-7,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Eva,Verstappen,Red Bull,9,0,0,9,1,1,1,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Eva,Perez,Red Bull,8,8,0,16,2,2,2,TRUE,FALSE
8,Baku,Azerbaijan Grand Prix,Eva,Albon,Williams,0,0,9,9,12,NA,NA,FALSE,TRUE
8,Baku,Azerbaijan Grand Prix,Filip,Latifi,Williams,9,0,0,9,15,1,1,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Filip,Stroll,Aston Martin,7,0,0,7,16,3,-3,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Filip,Verstappen,Red Bull,9,0,0,9,1,1,1,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Filip,Perez,Red Bull,9,9,0,18,2,1,1,TRUE,FALSE
8,Baku,Azerbaijan Grand Prix,Filip,Stroll,Aston Martin,0,0,1,1,16,NA,NA,FALSE,TRUE
8,Baku,Azerbaijan Grand Prix,Matthias,Latifi,Williams,8,0,0,8,15,2,2,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Matthias,Stroll,Aston Martin,2,0,0,2,16,8,-8,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Matthias,Verstappen,Red Bull,9,9,0,18,1,1,1,TRUE,FALSE
8,Baku,Azerbaijan Grand Prix,Matthias,Perez,Red Bull,9,0,0,9,2,1,1,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Matthias,Vettel,Aston Martin,0,0,5,5,6,NA,NA,FALSE,TRUE
8,Baku,Azerbaijan Grand Prix,Ines,Latifi,Williams,9,0,0,9,15,1,1,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Ines,Stroll,Aston Martin,5,0,0,5,16,5,-5,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Ines,Verstappen,Red Bull,9,9,0,18,1,1,1,TRUE,FALSE
8,Baku,Azerbaijan Grand Prix,Ines,Perez,Red Bull,8,0,0,8,2,2,2,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Ines,Verstappen,Red Bull,0,0,0,0,1,NA,NA,TRUE,TRUE
8,Baku,Azerbaijan Grand Prix,Mattijs,Latifi,Williams,7,0,0,7,15,3,3,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Mattijs,Stroll,Aston Martin,7,0,0,7,16,3,-3,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Mattijs,Verstappen,Red Bull,9,9,0,18,1,1,1,TRUE,FALSE
8,Baku,Azerbaijan Grand Prix,Mattijs,Perez,Red Bull,9,0,0,9,2,1,1,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Mattijs,Vettel,Aston Martin,0,0,5,5,6,NA,NA,FALSE,TRUE
8,Baku,Azerbaijan Grand Prix,Ester,Latifi,Williams,9,0,0,9,15,1,1,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Ester,Stroll,Aston Martin,7,0,0,7,16,3,-3,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Ester,Verstappen,Red Bull,8,0,0,8,1,2,2,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Ester,Perez,Red Bull,10,10,0,20,2,0,0,TRUE,FALSE
8,Baku,Azerbaijan Grand Prix,Ester,Albon,Williams,0,0,9,9,12,NA,NA,FALSE,TRUE
8,Baku,Azerbaijan Grand Prix,Robbert,Latifi,Williams,10,0,0,10,15,0,0,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Robbert,Stroll,Aston Martin,8,0,0,8,16,2,-2,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Robbert,Verstappen,Red Bull,9,0,0,9,1,1,1,FALSE,FALSE
8,Baku,Azerbaijan Grand Prix,Robbert,Perez,Red Bull,10,10,0,20,2,0,0,TRUE,FALSE
8,Baku,Azerbaijan Grand Prix,Robbert,Gasly,AlphaTauri,0,0,0,0,5,NA,NA,FALSE,TRUE
9,Montreal,Canadian Grand Prix,Bram,Schumacher,Haas,1,1,0,2,19,9,-9,TRUE,FALSE
9,Montreal,Canadian Grand Prix,Bram,Albon,Williams,6,0,0,6,13,4,-4,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Bram,Russell,Mercedes,6,0,0,6,4,4,4,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Bram,Sainz,Ferrari,9,0,0,9,2,1,-1,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Bram,Verstappen,Red Bull,0,0,0,0,1,NA,NA,FALSE,TRUE
9,Montreal,Canadian Grand Prix,Dylan,Schumacher,Haas,8,0,0,8,19,2,-2,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Dylan,Albon,Williams,9,0,0,9,13,1,1,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Dylan,Russell,Mercedes,8,8,0,16,4,2,2,TRUE,FALSE
9,Montreal,Canadian Grand Prix,Dylan,Sainz,Ferrari,7,0,0,7,2,3,3,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Dylan,Albon,Williams,0,0,0,0,13,NA,NA,FALSE,TRUE
9,Montreal,Canadian Grand Prix,Filip,Schumacher,Haas,8,0,0,8,19,2,-2,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Filip,Albon,Williams,7,0,0,7,13,3,3,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Filip,Russell,Mercedes,9,9,0,18,4,1,1,TRUE,FALSE
9,Montreal,Canadian Grand Prix,Filip,Sainz,Ferrari,8,0,0,8,2,2,2,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Filip,Tsunoda,AlphaTauri,0,0,4,4,18,NA,NA,FALSE,TRUE
9,Montreal,Canadian Grand Prix,Ester,Schumacher,Haas,6,0,0,6,19,4,-4,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Ester,Albon,Williams,9,0,0,9,13,1,-1,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Ester,Russell,Mercedes,10,10,0,20,4,0,0,TRUE,FALSE
9,Montreal,Canadian Grand Prix,Ester,Sainz,Ferrari,9,0,0,9,2,1,1,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Ester,Ocon,Alpine,0,0,1,1,6,NA,NA,FALSE,TRUE
9,Montreal,Canadian Grand Prix,Matthias,Schumacher,Haas,6,0,0,6,19,4,-4,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Matthias,Albon,Williams,7,0,0,7,13,3,3,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Matthias,Russell,Mercedes,10,10,0,20,4,0,0,TRUE,FALSE
9,Montreal,Canadian Grand Prix,Matthias,Sainz,Ferrari,9,0,0,9,2,1,1,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Matthias,Leclerc,Ferrari,0,0,10,10,5,NA,NA,FALSE,TRUE
9,Montreal,Canadian Grand Prix,Robbert,Schumacher,Haas,6,0,0,6,19,4,-4,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Robbert,Albon,Williams,9,0,0,9,13,1,-1,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Robbert,Russell,Mercedes,9,9,0,18,4,1,1,TRUE,FALSE
9,Montreal,Canadian Grand Prix,Robbert,Sainz,Ferrari,9,0,0,9,2,1,1,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Robbert,Hamilton,Mercedes,0,0,2,2,3,NA,NA,FALSE,TRUE
9,Montreal,Canadian Grand Prix,Ines,Schumacher,Haas,7,0,0,7,19,3,-3,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Ines,Albon,Williams,9,0,0,9,13,1,1,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Ines,Russell,Mercedes,9,9,0,18,4,1,-1,TRUE,FALSE
9,Montreal,Canadian Grand Prix,Ines,Sainz,Ferrari,9,0,0,9,2,1,1,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Ines,Leclerc,Ferrari,0,0,10,10,5,NA,NA,FALSE,TRUE
9,Montreal,Canadian Grand Prix,Mattijs,Schumacher,Haas,10,10,0,20,19,0,0,TRUE,FALSE
9,Montreal,Canadian Grand Prix,Mattijs,Albon,Williams,7,0,0,7,13,3,3,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Mattijs,Russell,Mercedes,9,0,0,9,4,1,1,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Mattijs,Sainz,Ferrari,8,0,0,8,2,2,2,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Mattijs,Leclerc,Ferrari,0,0,10,10,5,NA,NA,FALSE,TRUE
9,Montreal,Canadian Grand Prix,Eva,Schumacher,Haas,10,0,0,10,19,0,0,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Eva,Albon,Williams,7,0,0,7,13,3,3,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Eva,Russell,Mercedes,9,0,0,9,4,1,1,FALSE,FALSE
9,Montreal,Canadian Grand Prix,Eva,Sainz,Ferrari,7,7,0,14,2,3,3,TRUE,FALSE
9,Montreal,Canadian Grand Prix,Eva,Gasly,AlphaTauri,0,0,0,0,14,NA,NA,FALSE,TRUE
10,Silverstone,British Grand Prix,Dylan,Hamilton,Mercedes,7,7,0,14,3,3,3,TRUE,FALSE
10,Silverstone,British Grand Prix,Dylan,Alonso,Alpine,7,0,0,7,5,3,3,FALSE,FALSE
10,Silverstone,British Grand Prix,Dylan,Ocon,Alpine,7,0,0,7,15,3,-3,FALSE,FALSE
10,Silverstone,British Grand Prix,Dylan,Zhou,Alfa Romeo,6,0,0,6,19,4,-4,FALSE,FALSE
10,Silverstone,British Grand Prix,Dylan,Albon,Williams,0,0,0,0,20,NA,NA,FALSE,TRUE
10,Silverstone,British Grand Prix,Bram,Hamilton,Mercedes,0,0,0,0,3,13,13,FALSE,FALSE
10,Silverstone,British Grand Prix,Bram,Alonso,Alpine,1,0,0,1,5,9,9,FALSE,FALSE
10,Silverstone,British Grand Prix,Bram,Ocon,Alpine,10,0,0,10,15,0,0,FALSE,FALSE
10,Silverstone,British Grand Prix,Bram,Zhou,Alfa Romeo,3,3,0,6,19,7,-7,TRUE,FALSE
10,Silverstone,British Grand Prix,Bram,Ocon,Alpine,0,0,0,0,15,NA,NA,FALSE,TRUE
10,Silverstone,British Grand Prix,Matthias,Hamilton,Mercedes,7,7,0,14,3,3,3,TRUE,FALSE
10,Silverstone,British Grand Prix,Matthias,Alonso,Alpine,7,0,0,7,5,3,3,FALSE,FALSE
10,Silverstone,British Grand Prix,Matthias,Ocon,Alpine,4,0,0,4,15,6,-6,FALSE,FALSE
10,Silverstone,British Grand Prix,Matthias,Zhou,Alfa Romeo,6,0,0,6,19,4,-4,FALSE,FALSE
10,Silverstone,British Grand Prix,Matthias,Russell,Mercedes,0,0,0,0,18,NA,NA,FALSE,TRUE
10,Silverstone,British Grand Prix,Ines,Hamilton,Mercedes,9,9,0,18,3,1,1,TRUE,FALSE
10,Silverstone,British Grand Prix,Ines,Alonso,Alpine,6,0,0,6,5,4,4,FALSE,FALSE
10,Silverstone,British Grand Prix,Ines,Ocon,Alpine,5,0,0,5,15,5,-5,FALSE,FALSE
10,Silverstone,British Grand Prix,Ines,Zhou,Alfa Romeo,5,0,0,5,19,5,-5,FALSE,FALSE
10,Silverstone,British Grand Prix,Ines,Vettel,Aston Martin,0,0,9,9,9,NA,NA,FALSE,TRUE
10,Silverstone,British Grand Prix,Filip,Hamilton,Mercedes,8,8,0,16,3,2,2,TRUE,FALSE
10,Silverstone,British Grand Prix,Filip,Alonso,Alpine,8,0,0,8,5,2,2,FALSE,FALSE
10,Silverstone,British Grand Prix,Filip,Ocon,Alpine,5,0,0,5,15,5,-5,FALSE,FALSE
10,Silverstone,British Grand Prix,Filip,Zhou,Alfa Romeo,3,0,0,3,19,7,-7,FALSE,FALSE
10,Silverstone,British Grand Prix,Filip,Stroll,Aston Martin,0,0,8,8,11,NA,NA,FALSE,TRUE
10,Silverstone,British Grand Prix,Mattijs,Hamilton,Mercedes,10,10,0,20,3,0,0,TRUE,FALSE
10,Silverstone,British Grand Prix,Mattijs,Alonso,Alpine,10,0,0,10,5,0,0,FALSE,FALSE
10,Silverstone,British Grand Prix,Mattijs,Ocon,Alpine,2,0,0,2,15,8,-8,FALSE,FALSE
10,Silverstone,British Grand Prix,Mattijs,Zhou,Alfa Romeo,4,0,0,4,19,6,-6,FALSE,FALSE
10,Silverstone,British Grand Prix,Mattijs,Vettel,Aston Martin,0,0,9,9,9,NA,NA,FALSE,TRUE
10,Silverstone,British Grand Prix,Robbert,Hamilton,Mercedes,8,8,0,16,3,2,2,TRUE,FALSE
10,Silverstone,British Grand Prix,Robbert,Alonso,Alpine,4,0,0,4,5,6,6,FALSE,FALSE
10,Silverstone,British Grand Prix,Robbert,Ocon,Alpine,5,0,0,5,15,5,-5,FALSE,FALSE
10,Silverstone,British Grand Prix,Robbert,Zhou,Alfa Romeo,0,0,0,0,19,10,-10,FALSE,FALSE
10,Silverstone,British Grand Prix,Robbert,Tsunoda,AlphaTauri,0,0,0,0,14,NA,NA,FALSE,TRUE
10,Silverstone,British Grand Prix,Ester,Hamilton,Mercedes,8,0,0,8,3,2,2,FALSE,FALSE
10,Silverstone,British Grand Prix,Ester,Alonso,Alpine,5,0,0,5,5,5,5,FALSE,FALSE
10,Silverstone,British Grand Prix,Ester,Ocon,Alpine,4,4,0,8,15,6,-6,TRUE,FALSE
10,Silverstone,British Grand Prix,Ester,Zhou,Alfa Romeo,3,0,0,3,19,7,-7,FALSE,FALSE
10,Silverstone,British Grand Prix,Ester,Albon,Williams,0,0,0,0,20,NA,NA,FALSE,TRUE
10,Silverstone,British Grand Prix,Eva,Hamilton,Mercedes,10,10,0,20,3,0,0,TRUE,FALSE
10,Silverstone,British Grand Prix,Eva,Alonso,Alpine,4,0,0,4,5,6,6,FALSE,FALSE
10,Silverstone,British Grand Prix,Eva,Ocon,Alpine,9,0,0,9,15,1,1,FALSE,FALSE
10,Silverstone,British Grand Prix,Eva,Zhou,Alfa Romeo,5,0,0,5,19,5,-5,FALSE,FALSE
10,Silverstone,British Grand Prix,Eva,Perez,Red Bull,0,0,6,6,2,NA,NA,FALSE,TRUE
11,Spielberg,Austrian Grand Prix,Bram,Magnussen,Haas,0,0,0,0,8,10,10,FALSE,FALSE
11,Spielberg,Austrian Grand Prix,Bram,Alonso,Alpine,4,0,0,4,10,6,6,FALSE,FALSE
11,Spielberg,Austrian Grand Prix,Bram,Stroll,Aston Martin,10,10,0,20,13,0,0,TRUE,FALSE
11,Spielberg,Austrian Grand Prix,Bram,Schumacher,Haas,5,0,0,5,6,5,5,FALSE,FALSE
11,Spielberg,Austrian Grand Prix,Bram,Magnussen,Haas,0,0,0,0,8,NA,NA,FALSE,TRUE
11,Spielberg,Austrian Grand Prix,Eva,Magnussen,Haas,7,0,0,7,8,3,3,FALSE,FALSE
11,Spielberg,Austrian Grand Prix,Eva,Alonso,Alpine,9,9,0,18,10,1,-1,TRUE,FALSE
11,Spielberg,Austrian Grand Prix,Eva,Stroll,Aston Martin,10,0,0,10,13,0,0,FALSE,FALSE
11,Spielberg,Austrian Grand Prix,Eva,Schumacher,Haas,0,0,0,0,6,12,12,FALSE,FALSE
11,Spielberg,Austrian Grand Prix,Eva,Vettel,Aston Martin,0,0,1,1,17,NA,NA,FALSE,TRUE
11,Spielberg,Austrian Grand Prix,Dylan,Magnussen,Haas,6,0,0,6,8,4,4,FALSE,FALSE
11,Spielberg,Austrian Grand Prix,Dylan,Alonso,Alpine,9,0,0,9,10,1,1,FALSE,FALSE
11,Spielberg,Austrian Grand Prix,Dylan,Stroll,Aston Martin,10,0,0,10,13,0,0,FALSE,FALSE
