raceday,locality,raceName,deelnemer,driver,constructor,driverpunten,turbopunten,inhaalpunten,totaalpunten,positie,afwijking_positie,afwijking_positie_real,turbodriver,inhaalkoning
18,Austin,United States Grand Prix,Saran,Perez,Red Bull,0,0,0,0,4,NA,NA,FALSE,TRUE
18,Austin,United States Grand Prix,Matthias,Verstappen,Red Bull,11,11,0,22,1,0,0,TRUE,FALSE
18,Austin,United States Grand Prix,Matthias,Ocon,Alpine,3,0,0,3,18,7,-7,FALSE,FALSE
18,Austin,United States Grand Prix,Matthias,Stroll,Aston Martin,5,0,0,5,7,5,5,FALSE,FALSE
18,Austin,United States Grand Prix,Matthias,Norris,McLaren,8,0,0,8,2,2,2,FALSE,FALSE
18,Austin,United States Grand Prix,Matthias,Perez,Red Bull,0,0,0,0,4,NA,NA,FALSE,TRUE
18,Austin,United States Grand Prix,Ines,Verstappen,Red Bull,11,11,0,22,1,0,0,TRUE,FALSE
18,Austin,United States Grand Prix,Ines,Ocon,Alpine,2,0,0,2,18,8,-8,FALSE,FALSE
18,Austin,United States Grand Prix,Ines,Stroll,Aston Martin,5,0,0,5,7,5,5,FALSE,FALSE
18,Austin,United States Grand Prix,Ines,Norris,McLaren,9,0,0,9,2,1,1,FALSE,FALSE
18,Austin,United States Grand Prix,Ines,Perez,Red Bull,0,0,0,0,4,NA,NA,FALSE,TRUE
18,Austin,United States Grand Prix,Filip,Verstappen,Red Bull,11,11,0,22,1,0,0,TRUE,FALSE
18,Austin,United States Grand Prix,Filip,Ocon,Alpine,1,0,0,1,18,9,-9,FALSE,FALSE
18,Austin,United States Grand Prix,Filip,Stroll,Aston Martin,5,0,0,5,7,5,5,FALSE,FALSE
18,Austin,United States Grand Prix,Filip,Norris,McLaren,9,0,0,9,2,1,1,FALSE,FALSE
18,Austin,United States Grand Prix,Filip,Perez,Red Bull,0,0,0,0,4,NA,NA,FALSE,TRUE
18,Austin,United States Grand Prix,Ester,Verstappen,Red Bull,11,11,0,22,1,0,0,TRUE,FALSE
18,Austin,United States Grand Prix,Ester,Ocon,Alpine,3,0,0,3,18,7,-7,FALSE,FALSE
18,Austin,United States Grand Prix,Ester,Stroll,Aston Martin,5,0,0,5,7,5,5,FALSE,FALSE
18,Austin,United States Grand Prix,Ester,Norris,McLaren,9,0,0,9,2,1,1,FALSE,FALSE
18,Austin,United States Grand Prix,Ester,Perez,Red Bull,0,0,0,0,4,NA,NA,FALSE,TRUE
18,Austin,United States Grand Prix,Thibaut,Verstappen,Red Bull,11,11,0,22,1,0,0,TRUE,FALSE
18,Austin,United States Grand Prix,Thibaut,Ocon,Alpine,2,0,0,2,18,8,-8,FALSE,FALSE
18,Austin,United States Grand Prix,Thibaut,Stroll,Aston Martin,4,0,0,4,7,6,6,FALSE,FALSE
18,Austin,United States Grand Prix,Thibaut,Norris,McLaren,8,0,0,8,2,2,2,FALSE,FALSE
18,Austin,United States Grand Prix,Thibaut,Perez,Red Bull,0,0,0,0,4,NA,NA,FALSE,TRUE
18,Austin,United States Grand Prix,Robbert,Verstappen,Red Bull,11,11,0,22,1,0,0,TRUE,FALSE
18,Austin,United States Grand Prix,Robbert,Ocon,Alpine,0,0,0,0,18,11,-11,FALSE,FALSE
18,Austin,United States Grand Prix,Robbert,Stroll,Aston Martin,6,0,0,6,7,4,4,FALSE,FALSE
18,Austin,United States Grand Prix,Robbert,Norris,McLaren,9,0,0,9,2,1,1,FALSE,FALSE
18,Austin,United States Grand Prix,Robbert,Stroll,Aston Martin,0,0,7,7,7,NA,NA,FALSE,TRUE
18,Austin,United States Grand Prix,Esmee,Verstappen,Red Bull,11,11,0,22,1,0,0,TRUE,FALSE
18,Austin,United States Grand Prix,Esmee,Ocon,Alpine,1,0,0,1,18,9,-9,FALSE,FALSE
18,Austin,United States Grand Prix,Esmee,Stroll,Aston Martin,4,0,0,4,7,6,6,FALSE,FALSE
18,Austin,United States Grand Prix,Esmee,Norris,McLaren,11,0,0,11,2,0,0,FALSE,FALSE
18,Austin,United States Grand Prix,Esmee,Perez,Red Bull,0,0,0,0,4,NA,NA,FALSE,TRUE
19,Mexico City,Mexico City Grand Prix,Margot,Magnussen,Haas,1,0,0,1,19,9,-9,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Margot,Sargeant,Williams,7,0,0,7,16,3,-3,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Margot,Bottas,Alfa Romeo,7,0,0,7,15,3,-3,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Margot,Perez,Red Bull,0,0,0,0,20,14,-14,TRUE,FALSE
19,Mexico City,Mexico City Grand Prix,Margot,Gasly,Alpine,0,0,0,0,11,NA,NA,FALSE,TRUE
19,Mexico City,Mexico City Grand Prix,Illias,Magnussen,Haas,5,0,0,5,19,5,-5,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Illias,Sargeant,Williams,9,9,0,18,16,1,-1,TRUE,FALSE
19,Mexico City,Mexico City Grand Prix,Illias,Bottas,Alfa Romeo,8,0,0,8,15,2,-2,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Illias,Perez,Red Bull,0,0,0,0,20,13,-13,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Illias,Zhou,Alfa Romeo,0,0,0,0,14,NA,NA,FALSE,TRUE
19,Mexico City,Mexico City Grand Prix,Bart,Magnussen,Haas,7,0,0,7,19,3,-3,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Bart,Sargeant,Williams,7,0,0,7,16,3,3,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Bart,Bottas,Alfa Romeo,8,8,0,16,15,2,-2,TRUE,FALSE
19,Mexico City,Mexico City Grand Prix,Bart,Perez,Red Bull,0,0,0,0,20,16,-16,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Bart,Alonso,Aston Martin,0,0,0,0,18,NA,NA,FALSE,TRUE
19,Mexico City,Mexico City Grand Prix,Dylan,Magnussen,Haas,5,0,0,5,19,5,-5,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Dylan,Sargeant,Williams,9,0,0,9,16,1,1,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Dylan,Bottas,Alfa Romeo,11,0,0,11,15,0,0,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Dylan,Perez,Red Bull,0,0,0,0,20,13,-13,TRUE,FALSE
19,Mexico City,Mexico City Grand Prix,Dylan,Verstappen,Red Bull,0,0,0,0,1,NA,NA,FALSE,TRUE
19,Mexico City,Mexico City Grand Prix,Robbert,Magnussen,Haas,5,5,0,10,19,5,-5,TRUE,FALSE
19,Mexico City,Mexico City Grand Prix,Robbert,Sargeant,Williams,4,0,0,4,16,6,-6,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Robbert,Bottas,Alfa Romeo,7,0,0,7,15,3,-3,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Robbert,Perez,Red Bull,0,0,0,0,20,15,-15,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Robbert,Hulkenberg,Haas,0,0,0,0,13,NA,NA,FALSE,TRUE
19,Mexico City,Mexico City Grand Prix,Saran,Magnussen,Haas,0,0,0,0,19,14,-14,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Saran,Sargeant,Williams,0,0,0,0,16,12,-12,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Saran,Bottas,Alfa Romeo,0,0,0,0,15,11,-11,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Saran,Perez,Red Bull,0,0,0,0,20,18,-18,TRUE,FALSE
19,Mexico City,Mexico City Grand Prix,Saran,Alonso,Aston Martin,0,0,0,0,18,NA,NA,FALSE,TRUE
19,Mexico City,Mexico City Grand Prix,Jonas,Magnussen,Haas,4,0,0,4,19,6,-6,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Jonas,Sargeant,Williams,8,0,0,8,16,2,2,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Jonas,Bottas,Alfa Romeo,9,9,0,18,15,1,-1,TRUE,FALSE
19,Mexico City,Mexico City Grand Prix,Jonas,Perez,Red Bull,0,0,0,0,20,17,-17,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Jonas,Ocon,Alpine,0,0,4,4,10,NA,NA,FALSE,TRUE
19,Mexico City,Mexico City Grand Prix,Thijs,Magnussen,Haas,5,5,0,10,19,5,-5,TRUE,FALSE
19,Mexico City,Mexico City Grand Prix,Thijs,Sargeant,Williams,9,0,0,9,16,1,1,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Thijs,Bottas,Alfa Romeo,6,0,0,6,15,4,-4,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Thijs,Perez,Red Bull,0,0,0,0,20,16,-16,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Thijs,Gasly,Alpine,0,0,0,0,11,NA,NA,FALSE,TRUE
19,Mexico City,Mexico City Grand Prix,Thibaut,Magnussen,Haas,6,6,0,12,19,4,-4,TRUE,FALSE
19,Mexico City,Mexico City Grand Prix,Thibaut,Sargeant,Williams,9,0,0,9,16,1,1,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Thibaut,Bottas,Alfa Romeo,8,0,0,8,15,2,-2,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Thibaut,Perez,Red Bull,0,0,0,0,20,14,-14,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Thibaut,Alonso,Aston Martin,0,0,0,0,18,NA,NA,FALSE,TRUE
19,Mexico City,Mexico City Grand Prix,Filip,Magnussen,Haas,5,5,0,10,19,5,-5,TRUE,FALSE
19,Mexico City,Mexico City Grand Prix,Filip,Sargeant,Williams,9,0,0,9,16,1,-1,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Filip,Bottas,Alfa Romeo,7,0,0,7,15,3,-3,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Filip,Perez,Red Bull,0,0,0,0,20,16,-16,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Filip,Tsunoda,AlphaTauri,0,0,6,6,12,NA,NA,FALSE,TRUE
19,Mexico City,Mexico City Grand Prix,Mattijs,Magnussen,Haas,7,0,0,7,19,3,-3,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Mattijs,Sargeant,Williams,7,7,0,14,16,3,3,TRUE,FALSE
19,Mexico City,Mexico City Grand Prix,Mattijs,Bottas,Alfa Romeo,5,0,0,5,15,5,-5,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Mattijs,Perez,Red Bull,0,0,0,0,20,15,-15,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Mattijs,Stroll,Aston Martin,0,0,0,0,17,NA,NA,FALSE,TRUE
19,Mexico City,Mexico City Grand Prix,Matthias,Magnussen,Haas,7,0,0,7,19,3,-3,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Matthias,Sargeant,Williams,8,0,0,8,16,2,-2,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Matthias,Bottas,Alfa Romeo,6,0,0,6,15,4,-4,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Matthias,Perez,Red Bull,0,0,0,0,20,17,-17,TRUE,FALSE
19,Mexico City,Mexico City Grand Prix,Matthias,Tsunoda,AlphaTauri,0,0,6,6,12,NA,NA,FALSE,TRUE
19,Mexico City,Mexico City Grand Prix,Ines,Magnussen,Haas,6,0,0,6,19,4,-4,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Ines,Sargeant,Williams,11,0,0,11,16,0,0,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Ines,Bottas,Alfa Romeo,7,0,0,7,15,3,-3,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Ines,Perez,Red Bull,0,0,0,0,20,17,-17,TRUE,FALSE
19,Mexico City,Mexico City Grand Prix,Ines,Tsunoda,AlphaTauri,0,0,6,6,12,NA,NA,FALSE,TRUE
19,Mexico City,Mexico City Grand Prix,Eva,Magnussen,Haas,6,0,0,6,19,4,-4,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Eva,Sargeant,Williams,7,7,0,14,16,3,3,TRUE,FALSE
19,Mexico City,Mexico City Grand Prix,Eva,Bottas,Alfa Romeo,4,0,0,4,15,6,-6,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Eva,Perez,Red Bull,0,0,0,0,20,15,-15,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Eva,Perez,Red Bull,0,0,0,0,20,NA,NA,FALSE,TRUE
19,Mexico City,Mexico City Grand Prix,Esmee,Magnussen,Haas,7,0,0,7,19,3,-3,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Esmee,Sargeant,Williams,9,0,0,9,16,1,1,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Esmee,Bottas,Alfa Romeo,7,0,0,7,15,3,-3,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Esmee,Perez,Red Bull,0,0,0,0,20,17,-17,TRUE,FALSE
19,Mexico City,Mexico City Grand Prix,Esmee,Stroll,Aston Martin,0,0,0,0,17,NA,NA,FALSE,TRUE
19,Mexico City,Mexico City Grand Prix,Ester,Magnussen,Haas,6,6,0,12,19,4,-4,TRUE,FALSE
19,Mexico City,Mexico City Grand Prix,Ester,Sargeant,Williams,8,0,0,8,16,2,-2,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Ester,Bottas,Alfa Romeo,6,0,0,6,15,4,-4,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Ester,Perez,Red Bull,0,0,0,0,20,16,-16,FALSE,FALSE
19,Mexico City,Mexico City Grand Prix,Ester,Sainz,Ferrari,0,0,0,0,4,NA,NA,FALSE,TRUE
20,São Paulo,São Paulo Grand Prix,Bram,Hulkenberg,Haas,5,0,0,5,12,5,5,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Bram,Piastri,McLaren,7,7,0,14,14,3,-3,TRUE,FALSE
20,São Paulo,São Paulo Grand Prix,Bram,Tsunoda,AlphaTauri,7,0,0,7,9,3,3,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Bram,Zhou,Alfa Romeo,8,0,0,8,17,2,-2,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Bram,Ocon,Alpine,0,0,0,0,10,NA,NA,FALSE,TRUE
20,São Paulo,São Paulo Grand Prix,Thibaut,Hulkenberg,Haas,7,0,0,7,12,3,3,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Thibaut,Piastri,McLaren,2,2,0,4,14,8,-8,TRUE,FALSE
20,São Paulo,São Paulo Grand Prix,Thibaut,Tsunoda,AlphaTauri,9,0,0,9,9,1,1,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Thibaut,Zhou,Alfa Romeo,9,0,0,9,17,1,-1,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Thibaut,Tsunoda,AlphaTauri,0,0,5,5,9,NA,NA,FALSE,TRUE
20,São Paulo,São Paulo Grand Prix,Saran,Hulkenberg,Haas,6,0,0,6,12,4,4,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Saran,Piastri,McLaren,3,3,0,6,14,7,-7,TRUE,FALSE
20,São Paulo,São Paulo Grand Prix,Saran,Tsunoda,AlphaTauri,5,0,0,5,9,5,5,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Saran,Zhou,Alfa Romeo,9,0,0,9,17,1,-1,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Saran,Leclerc,Ferrari,0,0,0,0,20,NA,NA,FALSE,TRUE
20,São Paulo,São Paulo Grand Prix,Bart,Hulkenberg,Haas,9,0,0,9,12,1,1,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Bart,Piastri,McLaren,1,1,0,2,14,9,-9,TRUE,FALSE
20,São Paulo,São Paulo Grand Prix,Bart,Tsunoda,AlphaTauri,4,0,0,4,9,6,6,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Bart,Zhou,Alfa Romeo,9,0,0,9,17,1,-1,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Bart,Bottas,Alfa Romeo,0,0,0,0,16,NA,NA,FALSE,TRUE
20,São Paulo,São Paulo Grand Prix,Illias,Hulkenberg,Haas,4,0,0,4,12,6,6,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Illias,Piastri,McLaren,5,0,0,5,14,5,-5,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Illias,Tsunoda,AlphaTauri,8,0,0,8,9,2,2,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Illias,Zhou,Alfa Romeo,9,9,0,18,17,1,-1,TRUE,FALSE
20,São Paulo,São Paulo Grand Prix,Illias,Tsunoda,AlphaTauri,0,0,5,5,9,NA,NA,FALSE,TRUE
20,São Paulo,São Paulo Grand Prix,Thijs,Hulkenberg,Haas,7,0,0,7,12,3,3,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Thijs,Piastri,McLaren,2,0,0,2,14,8,-8,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Thijs,Tsunoda,AlphaTauri,6,6,0,12,9,4,4,TRUE,FALSE
20,São Paulo,São Paulo Grand Prix,Thijs,Zhou,Alfa Romeo,7,0,0,7,17,3,-3,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Thijs,Gasly,Alpine,0,0,7,7,7,NA,NA,FALSE,TRUE
20,São Paulo,São Paulo Grand Prix,Dylan,Hulkenberg,Haas,6,6,0,12,12,4,4,TRUE,FALSE
20,São Paulo,São Paulo Grand Prix,Dylan,Piastri,McLaren,0,0,0,0,14,10,-10,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Dylan,Tsunoda,AlphaTauri,7,0,0,7,9,3,3,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Dylan,Zhou,Alfa Romeo,8,0,0,8,17,2,-2,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Dylan,Gasly,Alpine,0,0,7,7,7,NA,NA,FALSE,TRUE
20,São Paulo,São Paulo Grand Prix,Jonas,Hulkenberg,Haas,9,0,0,9,12,1,1,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Jonas,Piastri,McLaren,2,2,0,4,14,8,-8,TRUE,FALSE
20,São Paulo,São Paulo Grand Prix,Jonas,Tsunoda,AlphaTauri,9,0,0,9,9,1,1,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Jonas,Zhou,Alfa Romeo,7,0,0,7,17,3,-3,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Jonas,Ricciardo,AlphaTauri,0,0,0,0,13,NA,NA,FALSE,TRUE
20,São Paulo,São Paulo Grand Prix,Margot,Hulkenberg,Haas,5,0,0,5,12,5,5,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Margot,Piastri,McLaren,4,4,0,8,14,6,-6,TRUE,FALSE
20,São Paulo,São Paulo Grand Prix,Margot,Tsunoda,AlphaTauri,9,0,0,9,9,1,1,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Margot,Zhou,Alfa Romeo,8,0,0,8,17,2,-2,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Margot,Stroll,Aston Martin,0,0,0,0,5,NA,NA,FALSE,TRUE
20,São Paulo,São Paulo Grand Prix,Robbert,Hulkenberg,Haas,8,0,0,8,12,2,2,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Robbert,Piastri,McLaren,1,1,0,2,14,9,-9,TRUE,FALSE
20,São Paulo,São Paulo Grand Prix,Robbert,Tsunoda,AlphaTauri,7,0,0,7,9,3,3,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Robbert,Zhou,Alfa Romeo,6,0,0,6,17,4,-4,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Robbert,Gasly,Alpine,0,0,7,7,7,NA,NA,FALSE,TRUE
20,São Paulo,São Paulo Grand Prix,Eva,Hulkenberg,Haas,9,9,0,18,12,1,-1,TRUE,FALSE
20,São Paulo,São Paulo Grand Prix,Eva,Piastri,McLaren,4,0,0,4,14,6,-6,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Eva,Tsunoda,AlphaTauri,5,0,0,5,9,5,5,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Eva,Zhou,Alfa Romeo,8,0,0,8,17,2,-2,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Eva,Ocon,Alpine,0,0,0,0,10,NA,NA,FALSE,TRUE
20,São Paulo,São Paulo Grand Prix,Mattijs,Hulkenberg,Haas,8,0,0,8,12,2,2,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Mattijs,Piastri,McLaren,1,0,0,1,14,9,-9,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Mattijs,Tsunoda,AlphaTauri,11,11,0,22,9,0,0,TRUE,FALSE
20,São Paulo,São Paulo Grand Prix,Mattijs,Zhou,Alfa Romeo,6,0,0,6,17,4,-4,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Mattijs,Perez,Red Bull,0,0,4,4,4,NA,NA,FALSE,TRUE
20,São Paulo,São Paulo Grand Prix,Filip,Hulkenberg,Haas,8,8,0,16,12,2,2,TRUE,FALSE
20,São Paulo,São Paulo Grand Prix,Filip,Piastri,McLaren,2,0,0,2,14,8,-8,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Filip,Tsunoda,AlphaTauri,7,0,0,7,9,3,3,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Filip,Zhou,Alfa Romeo,6,0,0,6,17,4,-4,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Filip,Zhou,Alfa Romeo,0,0,0,0,17,NA,NA,FALSE,TRUE
20,São Paulo,São Paulo Grand Prix,Matthias,Hulkenberg,Haas,6,6,0,12,12,4,4,TRUE,FALSE
20,São Paulo,São Paulo Grand Prix,Matthias,Piastri,McLaren,2,0,0,2,14,8,-8,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Matthias,Tsunoda,AlphaTauri,6,0,0,6,9,4,4,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Matthias,Zhou,Alfa Romeo,7,0,0,7,17,3,-3,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Matthias,Perez,Red Bull,0,0,4,4,4,NA,NA,FALSE,TRUE
20,São Paulo,São Paulo Grand Prix,Ines,Hulkenberg,Haas,8,0,0,8,12,2,2,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Ines,Piastri,McLaren,1,0,0,1,14,9,-9,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Ines,Tsunoda,AlphaTauri,5,0,0,5,9,5,5,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Ines,Zhou,Alfa Romeo,6,6,0,12,17,4,-4,TRUE,FALSE
20,São Paulo,São Paulo Grand Prix,Ines,Perez,Red Bull,0,0,4,4,4,NA,NA,FALSE,TRUE
20,São Paulo,São Paulo Grand Prix,Ester,Hulkenberg,Haas,5,5,0,10,12,5,5,TRUE,FALSE
20,São Paulo,São Paulo Grand Prix,Ester,Piastri,McLaren,3,0,0,3,14,7,-7,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Ester,Tsunoda,AlphaTauri,6,0,0,6,9,4,4,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Ester,Zhou,Alfa Romeo,8,0,0,8,17,2,-2,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Ester,Albon,Williams,0,0,0,0,19,NA,NA,FALSE,TRUE
20,São Paulo,São Paulo Grand Prix,Esmee,Hulkenberg,Haas,6,6,0,12,12,4,4,TRUE,FALSE
20,São Paulo,São Paulo Grand Prix,Esmee,Piastri,McLaren,4,0,0,4,14,6,-6,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Esmee,Tsunoda,AlphaTauri,7,0,0,7,9,3,3,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Esmee,Zhou,Alfa Romeo,8,0,0,8,17,2,-2,FALSE,FALSE
20,São Paulo,São Paulo Grand Prix,Esmee,Perez,Red Bull,0,0,4,4,4,NA,NA,FALSE,TRUE
21,Las Vegas,Las Vegas Grand Prix,Margot,Tsunoda,AlphaTauri,2,0,0,2,18,8,-8,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Margot,Sargeant,Williams,11,0,0,11,16,0,0,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Margot,Zhou,Alfa Romeo,9,0,0,9,15,1,-1,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Margot,Leclerc,Ferrari,7,7,0,14,2,3,3,TRUE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Margot,Perez,Red Bull,0,0,5,5,3,NA,NA,FALSE,TRUE
21,Las Vegas,Las Vegas Grand Prix,Illias,Tsunoda,AlphaTauri,2,0,0,2,18,8,-8,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Illias,Sargeant,Williams,9,9,0,18,16,1,1,TRUE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Illias,Zhou,Alfa Romeo,9,0,0,9,15,1,1,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Illias,Leclerc,Ferrari,8,0,0,8,2,2,2,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Illias,Albon,Williams,0,0,0,0,12,NA,NA,FALSE,TRUE
21,Las Vegas,Las Vegas Grand Prix,Saran,Tsunoda,AlphaTauri,0,0,0,0,18,11,-11,TRUE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Saran,Sargeant,Williams,5,0,0,5,16,5,-5,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Saran,Zhou,Alfa Romeo,7,0,0,7,15,3,3,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Saran,Leclerc,Ferrari,0,0,0,0,2,11,11,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Saran,Leclerc,Ferrari,0,0,0,0,2,NA,NA,FALSE,TRUE
21,Las Vegas,Las Vegas Grand Prix,Bram,Tsunoda,AlphaTauri,4,0,0,4,18,6,-6,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Bram,Sargeant,Williams,9,9,0,18,16,1,1,TRUE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Bram,Zhou,Alfa Romeo,7,0,0,7,15,3,3,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Bram,Leclerc,Ferrari,5,0,0,5,2,5,5,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Bram,Ocon,Alpine,0,0,6,6,4,NA,NA,FALSE,TRUE
21,Las Vegas,Las Vegas Grand Prix,Bart,Tsunoda,AlphaTauri,6,0,0,6,18,4,-4,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Bart,Sargeant,Williams,8,0,0,8,16,2,2,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Bart,Zhou,Alfa Romeo,9,0,0,9,15,1,1,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Bart,Leclerc,Ferrari,11,11,0,22,2,0,0,TRUE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Bart,Sainz,Ferrari,0,0,3,3,6,NA,NA,FALSE,TRUE
21,Las Vegas,Las Vegas Grand Prix,Eva,Tsunoda,AlphaTauri,4,0,0,4,18,6,-6,FALSE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Eva,Sargeant,Williams,7,7,0,14,16,3,3,TRUE,FALSE
21,Las Vegas,Las Vegas Grand Prix,Eva,Zhou,Alfa Romeo,8,0,0,8,15,2,-2,FALSE,FALSE
